index,data,quantidade,LAG1,LAG2,day_of_week,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,mes,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,trimestre,feriado
1829,2023-03-16,1020,333.0,2220.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1830,2023-03-16,7050,1020.0,333.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1831,2023-03-16,747,7050.0,1020.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1832,2023-03-16,3000,747.0,7050.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1837,2023-03-17,390,3000.0,240.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1835,2023-03-17,600,6000.0,90.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1834,2023-03-17,6000,90.0,390.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1833,2023-03-17,90,390.0,3000.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1836,2023-03-17,4668,3000.0,747.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1839,2023-03-17,240,4668.0,3000.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1838,2023-03-17,3000,240.0,4668.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1840,2023-03-18,900,600.0,6000.0,5,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1841,2023-03-20,150,66.0,3000.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1842,2023-03-20,66,3000.0,3363.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1843,2023-03-20,1035,150.0,66.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1844,2023-03-20,3363,450.0,900.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1845,2023-03-20,450,900.0,600.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1846,2023-03-20,3000,3363.0,450.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1847,2023-03-20,1545,1035.0,150.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1848,2023-03-21,750,159.0,2160.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1849,2023-03-21,210,750.0,159.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1850,2023-03-21,159,2160.0,165.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1851,2023-03-21,165,1545.0,1035.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1852,2023-03-21,2160,165.0,1545.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1853,2023-03-22,750,210.0,750.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1854,2023-03-22,3000,750.0,210.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1855,2023-03-22,7245,3000.0,750.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1856,2023-03-22,150,7245.0,3000.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1857,2023-03-22,1158,150.0,7245.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1860,2023-03-23,747,1395.0,3000.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1858,2023-03-23,1395,3000.0,3657.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1862,2023-03-23,3657,120.0,3000.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1859,2023-03-23,3000,3657.0,120.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1863,2023-03-23,3000,1470.0,1158.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1864,2023-03-23,1470,1158.0,150.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1861,2023-03-23,120,3000.0,1470.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1865,2023-03-24,60,747.0,1395.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1866,2023-03-24,6000,60.0,747.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1867,2023-03-24,3,6000.0,60.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1868,2023-03-24,591,3.0,6000.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1869,2023-03-24,8055,591.0,3.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1870,2023-03-27,11400,7050.0,9867.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1875,2023-03-27,7050,9867.0,504.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1874,2023-03-27,1350,111.0,11400.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1873,2023-03-27,504,8055.0,591.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1872,2023-03-27,9867,504.0,8055.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1871,2023-03-27,111,11400.0,7050.0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1876,2023-03-28,933,1350.0,111.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1877,2023-03-28,1500,933.0,1350.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1878,2023-03-28,270,1500.0,933.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1879,2023-03-28,3000,270.0,1500.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1880,2023-03-28,105,3000.0,270.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1881,2023-03-28,600,105.0,3000.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1882,2023-03-28,8121,600.0,105.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1883,2023-03-28,660,8121.0,600.0,1,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1885,2023-03-29,1620,5439.0,420.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1884,2023-03-29,5439,420.0,30.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1886,2023-03-29,420,30.0,1401.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1887,2023-03-29,30,1401.0,3492.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1888,2023-03-29,1401,3492.0,360.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1890,2023-03-29,360,660.0,8121.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1889,2023-03-29,3492,360.0,660.0,2,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1891,2023-03-30,3000,1620.0,5439.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1892,2023-03-30,5025,3000.0,1620.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1893,2023-03-30,3000,5025.0,3000.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1894,2023-03-30,4920,3000.0,5025.0,3,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1897,2023-03-31,1596,1260.0,1728.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1895,2023-03-31,3000,10494.0,1596.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1896,2023-03-31,10494,1596.0,1260.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1898,2023-03-31,30,3000.0,10494.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1899,2023-03-31,1260,1728.0,300.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1901,2023-03-31,300,150.0,561.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1902,2023-03-31,150,561.0,4920.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1900,2023-03-31,561,4920.0,3000.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1903,2023-03-31,1728,300.0,150.0,4,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2023Q1,0
1904,2023-04-01,57,30.0,3000.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1905,2023-04-01,60,57.0,30.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1906,2023-04-01,780,60.0,57.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1907,2023-04-01,600,780.0,60.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1908,2023-04-03,246,690.0,2382.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1912,2023-04-03,690,2382.0,3000.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1909,2023-04-03,2700,246.0,690.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1911,2023-04-03,3000,600.0,780.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1910,2023-04-03,2382,3000.0,600.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1913,2023-04-04,4635,2700.0,246.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1914,2023-04-04,1890,4635.0,2700.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1915,2023-04-04,30,1890.0,4635.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1916,2023-04-04,60,30.0,1890.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1917,2023-04-04,3000,60.0,30.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1918,2023-04-05,630,3000.0,60.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1919,2023-04-05,1545,630.0,3000.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1920,2023-04-05,450,1545.0,630.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1921,2023-04-05,7608,450.0,1545.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1925,2023-04-06,3540,4956.0,14400.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1922,2023-04-06,4956,14400.0,1050.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1924,2023-04-06,14400,1050.0,60.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1927,2023-04-06,15,342.0,7608.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1926,2023-04-06,60,15.0,342.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1928,2023-04-06,342,7608.0,450.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1923,2023-04-06,1050,60.0,15.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1929,2023-04-08,1215,3540.0,4956.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1930,2023-04-10,1788,1215.0,3540.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1931,2023-04-10,150,1788.0,1215.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1932,2023-04-10,4050,150.0,1788.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1933,2023-04-10,6000,4050.0,150.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1934,2023-04-10,900,6000.0,4050.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1935,2023-04-10,2700,900.0,6000.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1937,2023-04-11,4020,3000.0,60.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1936,2023-04-11,3000,60.0,150.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1939,2023-04-11,150,2700.0,900.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1938,2023-04-11,60,150.0,2700.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1940,2023-04-12,17772,4020.0,3000.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1941,2023-04-12,900,17772.0,4020.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1942,2023-04-12,2532,900.0,17772.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1943,2023-04-12,30,2532.0,900.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1944,2023-04-12,1098,30.0,2532.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1947,2023-04-13,690,6000.0,4848.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1945,2023-04-13,825,690.0,6000.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1946,2023-04-13,6000,4848.0,60.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1950,2023-04-13,60,510.0,1098.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1948,2023-04-13,4848,60.0,510.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1949,2023-04-13,510,1098.0,30.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1951,2023-04-14,90,825.0,690.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1952,2023-04-14,6000,90.0,825.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1953,2023-04-14,1800,6000.0,90.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1954,2023-04-14,3120,1800.0,6000.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1955,2023-04-14,6000,3120.0,1800.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1956,2023-04-14,2400,6000.0,3120.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1957,2023-04-14,60,2400.0,6000.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1958,2023-04-14,10737,60.0,2400.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1961,2023-04-15,825,1980.0,10737.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1959,2023-04-15,546,825.0,1980.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1960,2023-04-15,1980,10737.0,60.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1962,2023-04-17,36,546.0,825.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1963,2023-04-17,6261,36.0,546.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1964,2023-04-17,990,6261.0,36.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1965,2023-04-17,30,990.0,6261.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1966,2023-04-17,390,30.0,990.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1967,2023-04-18,90,390.0,30.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1968,2023-04-18,660,90.0,390.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1969,2023-04-18,60,660.0,90.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1970,2023-04-18,1080,60.0,660.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1971,2023-04-18,7980,1080.0,60.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1974,2023-04-19,708,10221.0,3000.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1973,2023-04-19,10221,3000.0,180.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1976,2023-04-19,600,7980.0,1080.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1975,2023-04-19,180,600.0,7980.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1972,2023-04-19,3000,180.0,600.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1977,2023-04-20,7089,708.0,10221.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1978,2023-04-20,633,7089.0,708.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1979,2023-04-20,2400,633.0,7089.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1980,2023-04-20,240,2400.0,633.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1981,2023-04-20,660,240.0,2400.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1982,2023-04-20,1122,660.0,240.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1983,2023-04-22,300,1122.0,660.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1984,2023-04-24,966,6000.0,3000.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1985,2023-04-24,6000,3000.0,10212.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1986,2023-04-24,3000,10212.0,300.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1987,2023-04-24,10212,300.0,1122.0,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1988,2023-04-25,6609,966.0,6000.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1989,2023-04-25,1650,6609.0,966.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1990,2023-04-25,168,1650.0,6609.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1991,2023-04-25,3000,168.0,1650.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1992,2023-04-25,900,3000.0,168.0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1995,2023-04-26,480,3600.0,1500.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1993,2023-04-26,120,1500.0,480.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1994,2023-04-26,1500,480.0,3600.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1996,2023-04-26,3600,1500.0,180.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1997,2023-04-26,1500,180.0,210.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1999,2023-04-26,180,210.0,11817.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2000,2023-04-26,210,11817.0,900.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
1998,2023-04-26,11817,900.0,3000.0,2,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2001,2023-04-27,1560,120.0,1500.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2002,2023-04-27,330,1560.0,120.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2003,2023-04-27,300,330.0,1560.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2004,2023-04-27,11400,300.0,330.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2005,2023-04-27,8958,11400.0,300.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2006,2023-04-27,555,8958.0,11400.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2007,2023-04-27,1872,555.0,8958.0,3,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2012,2023-04-28,16260,1500.0,3000.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2008,2023-04-28,1500,3000.0,300.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2010,2023-04-28,3000,300.0,3000.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2011,2023-04-28,300,3000.0,390.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2009,2023-04-28,3000,390.0,3600.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2016,2023-04-28,3000,2802.0,1872.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2014,2023-04-28,3600,264.0,3000.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2015,2023-04-28,264,3000.0,2802.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2017,2023-04-28,2802,1872.0,555.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2013,2023-04-28,390,3600.0,264.0,4,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2018,2023-04-29,1500,16260.0,1500.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2019,2023-04-29,78,1500.0,16260.0,5,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,2023Q2,0
2022,2023-05-02,1500,480.0,450.0,1,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2023Q2,0
2021,2023-05-02,480,450.0,600.0,1,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,2023Q2,0
